序號,答案
20240331134003,67.80
20240331135003,67.80
20240331140003,66.97
20240331141003,66.97
20240331142003,66.97
20240331143003,66.97
20240331144003,66.97
20240331145003,66.97
20240331150003,66.26
20240331151003,66.26
20240331152003,66.26
20240331153003,66.26
20240331154003,66.26
20240331155003,66.26
20240331160003,65.71
20240331161003,65.71
20240331162003,65.71
20240331163003,65.71
20240331164003,65.71
20240331165003,65.71
20240402090003,1314.98
20240402091003,1314.98
20240402092003,1314.98
20240402093003,1314.98
20240402094003,1314.98
20240402095003,1314.98
20240402100003,1301.82
20240402101003,1301.82
20240402102003,1301.82
20240402103003,1301.82
20240402104003,1301.82
20240402105003,1301.82
20240402110003,1286.51
20240402111003,1286.51
20240402112003,1286.51
20240402113003,1286.51
20240402114003,1286.51
20240402115003,1286.51
20240402120003,1270.07
20240402121003,1270.07
20240402122003,1270.07
20240402123003,1270.07
20240402124003,1270.07
20240402125003,1270.07
20240402130003,1253.64
20240402131003,20.08
20240402132003,20.08
20240402133003,20.08
20240402134003,20.08
20240402135003,20.08
20240402140003,19.84
20240402141003,19.84
20240402142003,19.84
20240402143003,19.84
20240402144003,19.84
20240402145003,19.84
20240402150003,19.63
20240402151003,19.63
20240402152003,19.63
20240402153003,19.63
20240402154003,19.63
20240402155003,19.63
20240402160003,19.47
20240402161003,19.47
20240402162003,19.47
20240402163003,19.47
20240402164003,19.47
20240402165003,19.47
20240403090003,1225.37
20240403091003,1225.37
20240403092003,1225.37
20240403093003,1225.37
20240403094003,1225.37
20240403095003,1225.37
20240403100003,1213.12
20240403101003,1213.12
20240403102003,1213.12
20240403103003,1213.12
20240403104003,1213.12
20240403105003,1213.12
20240403110003,1198.84
20240403111003,1198.84
20240403112003,1198.84
20240403113003,1198.84
20240403114003,1198.84
20240403115003,1198.84
20240403120003,1183.53
20240403121003,1183.53
20240403122003,1183.53
20240403123003,1183.53
20240403124003,1183.53
20240403125003,1183.53
20240403130003,1168.21
20240403131003,19.47
20240403132003,19.47
20240403133003,19.47
20240403134003,19.47
20240403135003,19.47
20240403140003,19.23
20240403141003,19.23
20240403142003,19.23
20240403143003,19.23
20240403144003,19.23
20240403145003,19.23
20240403150003,19.03
20240403151003,19.03
20240403152003,19.03
20240403153003,19.03
20240403154003,19.03
20240403155003,19.03
20240403160003,18.87
20240403161003,18.87
20240403162003,18.87
20240403163003,18.87
20240403164003,18.87
20240403165003,18.87
20240409090003,8.37
20240409091003,8.37
20240409092003,8.37
20240409093003,8.37
20240409094003,8.37
20240409095003,8.37
20240409100003,8.29
20240409101003,8.29
20240409102003,8.29
20240409103003,8.29
20240409104003,8.29
20240409105003,8.29
20240409110003,8.19
20240409111003,8.19
20240409112003,8.19
20240409113003,8.19
20240409114003,8.19
20240409115003,8.19
20240409120003,8.08
20240409121003,8.08
20240409122003,8.08
20240409123003,8.08
20240409124003,8.08
20240409125003,8.08
20240409130003,3.80
20240409131003,3.80
20240409132003,3.80
20240409133003,3.80
20240409134003,3.80
20240409135003,3.80
20240409140003,3.76
20240409141003,3.76
20240409142003,3.76
20240409143003,3.76
20240409144003,3.76
20240409145003,3.76
20240409150003,3.72
20240409151003,3.72
20240409152003,3.72
20240409153003,3.72
20240409154003,3.72
20240409155003,3.72
20240409160003,3.69
20240409161003,3.69
20240409162003,3.69
20240409163003,3.69
20240409164003,3.69
20240409165003,3.69
20240411090003,1121.84
20240411091003,1121.84
20240411092003,1121.84
20240411093003,1121.84
20240411094003,1121.84
20240411095003,1121.84
20240411100003,1110.62
20240411101003,1110.62
20240411102003,1110.62
20240411103003,1110.62
20240411104003,1110.62
20240411105003,1110.62
20240411110003,1097.56
20240411111003,1097.56
20240411112003,1097.56
20240411113003,1097.56
20240411114003,1097.56
20240411115003,1097.56
20240411120003,1083.53
20240411121003,1083.53
20240411122003,1083.53
20240411123003,1083.53
20240411124003,1083.53
20240411125003,1083.53
20240411130003,9.27
20240411131003,9.27
20240411132003,9.27
20240411133003,9.27
20240411134003,9.27
20240411135003,9.27
20240411140003,9.16
20240411141003,9.16
20240411142003,9.16
20240411143003,9.16
20240411144003,9.16
20240411145003,9.16
20240411150003,9.06
20240411151003,9.06
20240411152003,9.06
20240411153003,9.06
20240411154003,9.06
20240411155003,9.06
20240411160003,8.98
20240411161003,8.98
20240411162003,8.98
20240411163003,8.98
20240411164003,8.98
20240411165003,8.98
20240424090003,2.59
20240424091003,2.59
20240424092003,2.59
20240424093003,2.59
20240424094003,2.59
20240424095003,2.59
20240424100003,2.56
20240424101003,2.56
20240424102003,2.56
20240424103003,2.56
20240424104003,2.56
20240424105003,2.56
20240424110003,2.53
20240424111003,2.53
20240424112003,2.53
20240424113003,2.53
20240424114003,2.53
20240424115003,2.53
20240424120003,2.50
20240424121003,2.50
20240424122003,2.50
20240424123003,2.50
20240424124003,2.50
20240424125003,2.50
20240424130003,1.85
20240424131003,1.85
20240424132003,1.85
20240424133003,1.85
20240424134003,1.85
20240424135003,1.85
20240424140003,1.83
20240424141003,1.83
20240424142003,1.83
20240424143003,1.83
20240424144003,1.83
20240424145003,1.83
20240424150003,1.81
20240424151003,1.81
20240424152003,1.81
20240424153003,1.81
20240424154003,1.81
20240424155003,1.81
20240424160003,1.80
20240424161003,1.80
20240424162003,1.80
20240424163003,1.80
20240424164003,1.80
20240424165003,1.80
20240505090003,201.71
20240505091003,201.71
20240505092003,201.71
20240505093003,201.71
20240505094003,201.71
20240505095003,201.71
20240505100003,199.69
20240505101003,199.69
20240505102003,199.69
20240505103003,199.69
20240505104003,199.69
20240505105003,199.69
20240505110003,197.34
20240505111003,197.34
20240505112003,197.34
20240505113003,197.34
20240505114003,197.34
20240505115003,197.34
20240505120003,194.82
20240505121003,194.82
20240505122003,194.82
20240505123003,194.82
20240505124003,194.82
20240505125003,194.82
20240505130003,62.13
20240505131003,62.13
20240505132003,62.13
20240505133003,62.13
20240505134003,62.13
20240505135003,62.13
20240505140003,61.37
20240505141003,61.37
20240505142003,61.37
20240505143003,61.37
20240505144003,61.37
20240505145003,61.37
20240505150003,60.72
20240505151003,60.72
20240505152003,60.72
20240505153003,60.72
20240505154003,60.72
20240505155003,60.72
20240505160003,60.22
20240505161003,60.22
20240505162003,60.22
20240505163003,60.22
20240505164003,60.22
20240505165003,60.22
20240619090003,692.29
20240619091003,692.29
20240619092003,692.29
20240619093003,692.29
20240619094003,692.29
20240619095003,692.29
20240619100003,685.37
20240619101003,685.37
20240619102003,685.37
20240619103003,685.37
20240619104003,685.37
20240619105003,685.37
20240619110003,677.31
20240619111003,677.31
20240619112003,677.31
20240619113003,677.31
20240619114003,677.31
20240619115003,677.31
20240619120003,668.65
20240619121003,668.65
20240619122003,668.65
20240619123003,668.65
20240619124003,668.65
20240619125003,668.65
20240619130003,1.93
20240619131003,1.93
20240619132003,1.93
20240619133003,1.93
20240619134003,1.93
20240619135003,1.93
20240619140003,1.90
20240619141003,1.90
20240619142003,1.90
20240619143003,1.90
20240619144003,1.90
20240619145003,1.90
20240619150003,1.88
20240619151003,1.88
20240619152003,1.88
20240619153003,1.88
20240619154003,1.88
20240619155003,1.88
20240619160003,1.87
20240619161003,1.87
20240619162003,1.87
20240619163003,1.87
20240619164003,1.87
20240619165003,1.87
20240423090004,353.62
20240423091004,353.62
20240423092004,353.62
20240423093004,353.62
20240423094004,353.62
20240423095004,353.62
20240423100004,350.08
20240423101004,350.08
20240423102004,350.08
20240423103004,350.08
20240423104004,350.08
20240423105004,350.08
20240423110004,345.96
20240423111004,345.96
20240423112004,345.96
20240423113004,345.96
20240423114004,345.96
20240423115004,345.96
20240423120004,341.54
20240423121004,341.54
20240423122004,341.54
20240423123004,341.54
20240423124004,341.54
20240423125004,341.54
20240423130004,337.12
20240423131004,27.95
20240423132004,27.95
20240423133004,27.95
20240423134004,27.95
20240423135004,27.95
20240423140004,27.61
20240423141004,27.61
20240423142004,27.61
20240423143004,27.61
20240423144004,27.61
20240423145004,27.61
20240423150004,27.32
20240423151004,27.32
20240423152004,27.32
20240423153004,27.32
20240423154004,27.32
20240423155004,27.32
20240423160004,27.09
20240423161004,27.09
20240423162004,27.09
20240423163004,27.09
20240423164004,27.09
20240423165004,27.09
20240429090004,180.64
20240429091004,180.64
20240429092004,180.64
20240429093004,180.64
20240429094004,180.64
20240429095004,180.64
20240429100004,178.83
20240429101004,178.83
20240429102004,178.83
20240429103004,178.83
20240429104004,178.83
20240429105004,178.83
20240429110004,176.73
20240429111004,176.73
20240429112004,176.73
20240429113004,176.73
20240429114004,176.73
20240429115004,176.73
20240429120004,174.47
20240429121004,174.47
20240429122004,174.47
20240429123004,174.47
20240429124004,174.47
20240429125004,174.47
20240429130004,42.71
20240429131004,42.71
20240429132004,42.71
20240429133004,42.71
20240429134004,42.71
20240429135004,42.71
20240429140004,42.19
20240429141004,42.19
20240429142004,42.19
20240429143004,42.19
20240429144004,42.19
20240429145004,42.19
20240429150004,41.74
20240429151004,41.74
20240429152004,41.74
20240429153004,41.74
20240429154004,41.74
20240429155004,41.74
20240429160004,41.40
20240429161004,41.40
20240429162004,41.40
20240429163004,41.40
20240429164004,41.40
20240429165004,41.40
20240502090004,13.34
20240502091004,13.34
20240502092004,13.34
20240502093004,13.34
20240502094004,13.34
20240502095004,13.34
20240502100004,13.21
20240502101004,13.21
20240502102004,13.21
20240502103004,13.21
20240502104004,13.21
20240502105004,13.21
20240502110004,13.06
20240502111004,13.06
20240502112004,13.06
20240502113004,13.06
20240502114004,13.06
20240502115004,13.06
20240502120004,12.89
20240502121004,12.89
20240502122004,12.89
20240502123004,12.89
20240502124004,12.89
20240502125004,12.89
20240502130004,12.72
20240502131004,9.47
20240502132004,9.47
20240502133004,9.47
20240502134004,9.47
20240502135004,9.47
20240502140004,9.35
20240502141004,9.35
20240502142004,9.35
20240502143004,9.35
20240502144004,9.35
20240502145004,9.35
20240502150004,9.25
20240502151004,9.25
20240502152004,9.25
20240502153004,9.25
20240502154004,9.25
20240502155004,9.25
20240502160004,9.17
20240502161004,9.17
20240502162004,9.17
20240502163004,9.17
20240502164004,9.17
20240502165004,9.17
20240507090004,235.35
20240507091004,235.35
20240507092004,235.35
20240507093004,235.35
20240507094004,235.35
20240507095004,235.35
20240507100004,233.00
20240507101004,233.00
20240507102004,233.00
20240507103004,233.00
20240507104004,233.00
20240507105004,233.00
20240507110004,230.26
20240507111004,230.26
20240507112004,230.26
20240507113004,230.26
20240507114004,230.26
20240507115004,230.26
20240507120004,227.32
20240507121004,227.32
20240507122004,227.32
20240507123004,227.32
20240507124004,227.32
20240507125004,227.32
20240507130004,224.38
20240507131004,8.90
20240507132004,8.90
20240507133004,8.90
20240507134004,8.90
20240507135004,8.90
20240507140004,8.79
20240507141004,8.79
20240507142004,8.79
20240507143004,8.79
20240507144004,8.79
20240507145004,8.79
20240507150004,8.70
20240507151004,8.70
20240507152004,8.70
20240507153004,8.70
20240507154004,8.70
20240507155004,8.70
20240507160004,8.62
20240507161004,8.62
20240507162004,8.62
20240507163004,8.62
20240507164004,8.62
20240507165004,8.62
20240510090004,959.37
20240510091004,959.37
20240510092004,959.37
20240510093004,959.37
20240510094004,959.37
20240510095004,959.37
20240510100004,949.77
20240510101004,949.77
20240510102004,949.77
20240510103004,949.77
20240510104004,949.77
20240510105004,949.77
20240510110004,938.60
20240510111004,938.60
20240510112004,938.60
20240510113004,938.60
20240510114004,938.60
20240510115004,938.60
20240510120004,926.61
20240510121004,926.61
20240510122004,926.61
20240510123004,926.61
20240510124004,926.61
20240510125004,926.61
20240510130004,914.62
20240510131004,103.61
20240510132004,103.61
20240510133004,103.61
20240510134004,103.61
20240510135004,103.61
20240510140004,102.34
20240510141004,102.34
20240510142004,102.34
20240510143004,102.34
20240510144004,102.34
20240510145004,102.34
20240510150004,101.26
20240510151004,101.26
20240510152004,101.26
20240510153004,101.26
20240510154004,101.26
20240510155004,101.26
20240510160004,100.42
20240510161004,100.42
20240510162004,100.42
20240510163004,100.42
20240510164004,100.42
20240510165004,100.42
20240516090004,929.68
20240516091004,929.68
20240516092004,929.68
20240516093004,929.68
20240516094004,929.68
20240516095004,929.68
20240516100004,920.38
20240516101004,920.38
20240516102004,920.38
20240516103004,920.38
20240516104004,920.38
20240516105004,920.38
20240516110004,909.55
20240516111004,909.55
20240516112004,909.55
20240516113004,909.55
20240516114004,909.55
20240516115004,909.55
20240516120004,897.93
20240516121004,897.93
20240516122004,897.93
20240516123004,897.93
20240516124004,897.93
20240516125004,897.93
20240516130004,27.49
20240516131004,27.49
20240516132004,27.49
20240516133004,27.49
20240516134004,27.49
20240516135004,27.49
20240516140004,27.15
20240516141004,27.15
20240516142004,27.15
20240516143004,27.15
20240516144004,27.15
20240516145004,27.15
20240516150004,26.87
20240516151004,26.87
20240516152004,26.87
20240516153004,26.87
20240516154004,26.87
20240516155004,26.87
20240516160004,26.64
20240516161004,26.64
20240516162004,26.64
20240516163004,26.64
20240516164004,26.64
20240516165004,26.64
20240602090004,109.13
20240602091004,109.13
20240602092004,109.13
20240602093004,109.13
20240602094004,109.13
20240602095004,109.13
20240602100004,108.04
20240602101004,108.04
20240602102004,108.04
20240602103004,108.04
20240602104004,108.04
20240602105004,108.04
20240602110004,106.76
20240602111004,106.76
20240602112004,106.76
20240602113004,106.76
20240602114004,106.76
20240602115004,106.76
20240602120004,105.40
20240602121004,105.40
20240602122004,105.40
20240602123004,105.40
20240602124004,105.40
20240602125004,105.40
20240602130004,16.14
20240602131004,16.14
20240602132004,16.14
20240602133004,16.14
20240602134004,16.14
20240602135004,16.14
20240602140004,15.94
20240602141004,15.94
20240602142004,15.94
20240602143004,15.94
20240602144004,15.94
20240602145004,15.94
20240602150004,15.77
20240602151004,15.77
20240602152004,15.77
20240602153004,15.77
20240602154004,15.77
20240602155004,15.77
20240602160004,15.64
20240602161004,15.64
20240602162004,15.64
20240602163004,15.64
20240602164004,15.64
20240602165004,15.64
20240603090004,48.16
20240603091004,48.16
20240603092004,48.16
20240603093004,48.16
20240603094004,48.16
20240603095004,48.16
20240603100004,47.68
20240603101004,47.68
20240603102004,47.68
20240603103004,47.68
20240603104004,47.68
20240603105004,47.68
20240603110004,47.12
20240603111004,47.12
20240603112004,47.12
20240603113004,47.12
20240603114004,47.12
20240603115004,47.12
20240603120004,46.51
20240603121004,46.51
20240603122004,46.51
20240603123004,46.51
20240603124004,46.51
20240603125004,46.51
20240603130004,24.76
20240603131004,24.76
20240603132004,24.76
20240603133004,24.76
20240603134004,24.76
20240603135004,24.76
20240603140004,24.46
20240603141004,24.46
20240603142004,24.46
20240603143004,24.46
20240603144004,24.46
20240603145004,24.46
20240603150004,24.20
20240603151004,24.20
20240603152004,24.20
20240603153004,24.20
20240603154004,24.20
20240603155004,24.20
20240603160004,24.00
20240603161004,24.00
20240603162004,24.00
20240603163004,24.00
20240603164004,24.00
20240603165004,24.00
20240605090004,553.80
20240605091004,553.80
20240605092004,553.80
20240605093004,553.80
20240605094004,553.80
20240605095004,553.80
20240605100004,548.26
20240605101004,548.26
20240605102004,548.26
20240605103004,548.26
20240605104004,548.26
20240605105004,548.26
20240605110004,541.81
